locus,p,dom,r,trait,alpha
93376,0.5,0,,NA,NA
93377,0.5,0,,NA,NA
93378,0.5,0,,NA,NA
93379,0.5,0,,NA,NA
93380,0.5,0,,NA,NA
93381,0.5,0,,NA,NA
93382,0.5,0,,NA,NA
93383,0.5,0,,NA,NA
93384,0.5,0,,NA,NA
93385,0.5,0,,NA,NA
93386,0.5,0,,NA,NA
93387,0.5,0,,NA,NA
93388,0.5,0,,NA,NA
93389,0.5,0,,NA,NA
93390,0.5,0,,NA,NA
93391,0.5,0,,NA,NA
93392,0.5,0,,NA,NA
93393,0.5,0,,NA,NA
93394,0.5,0,,NA,NA
93395,0.5,0,,NA,NA
93396,0.5,0,,NA,NA
93397,0.5,0,,NA,NA
93398,0.5,0,,NA,NA
93399,0.5,0,,NA,NA
93400,0.5,0,,NA,NA
93401,0.5,0,,NA,NA
93402,0.5,0,,NA,NA
93403,0.5,0,,NA,NA
93404,0.5,0,,NA,NA
93405,0.5,0,,NA,NA
93406,0.5,0,,NA,NA
93407,0.5,0,,NA,NA
93408,0.5,0,,NA,NA
93409,0.5,0,,NA,NA
93410,0.5,0,,NA,NA
93411,0.5,0,,NA,NA
93412,0.5,0,,NA,NA
93413,0.5,0,,NA,NA
93414,0.5,0,,NA,NA
93415,0.5,0,,NA,NA
93416,0.5,0,,NA,NA
93417,0.5,0,,NA,NA
93418,0.5,0,,NA,NA
93419,0.5,0,,NA,NA
93420,0.5,0,,NA,NA
93421,0.5,0,,NA,NA
93422,0.5,0,,NA,NA
93423,0.5,0,,NA,NA
93424,0.5,0,,NA,NA
93425,0.5,0,,NA,NA
93426,0.5,0,,NA,NA
93427,0.5,0,,NA,NA
93428,0.5,0,,NA,NA
93429,0.5,0,,NA,NA
93430,0.5,0,,NA,NA
93431,0.5,0,,NA,NA
93432,0.5,0,,NA,NA
93433,0.5,0,,NA,NA
93434,0.5,0,,NA,NA
93435,0.5,0,,NA,NA
93436,0.5,0,,NA,NA
93437,0.5,0,,NA,NA
93438,0.5,0,,NA,NA
93439,0.5,0,,NA,NA
93440,0.5,0,,NA,NA
93441,0.5,0,,NA,NA
93442,0.5,0,,NA,NA
93443,0.5,0,,NA,NA
93444,0.5,0,,NA,NA
93445,0.5,0,,NA,NA
93446,0.5,0,,NA,NA
93447,0.5,0,,NA,NA
93448,0.5,0,,NA,NA
93449,0.5,0,,NA,NA
93450,0.5,0,,NA,NA
93451,0.5,0,,NA,NA
93452,0.5,0,,NA,NA
93453,0.5,0,,NA,NA
93454,0.5,0,,NA,NA
93455,0.5,0,,NA,NA
93456,0.5,0,,NA,NA
93457,0.5,0,,NA,NA
93458,0.5,0,,NA,NA
93459,0.5,0,,NA,NA
93460,0.5,0,,NA,NA
93461,0.5,0,,NA,NA
93462,0.5,0,,NA,NA
93463,0.5,0,,NA,NA
93464,0.5,0,,NA,NA
93465,0.5,0,,NA,NA
93466,0.5,0,,NA,NA
93467,0.5,0,,NA,NA
93468,0.5,0,,NA,NA
93469,0.5,0,,NA,NA
93470,0.5,0,,NA,NA
93471,0.5,0,,NA,NA
93472,0.5,0,,NA,NA
93473,0.5,0,,NA,NA
93474,0.5,0,,NA,NA
93475,0.5,0,,NA,NA
93476,0.5,0,,NA,NA
93477,0.5,0,,NA,NA
93478,0.5,0,,NA,NA
93479,0.5,0,,NA,NA
93480,0.5,0,,NA,NA
93481,0.5,0,,NA,NA
93482,0.5,0,,NA,NA
93483,0.5,0,,NA,NA
93484,0.5,0,,NA,NA
93485,0.5,0,,NA,NA
93486,0.5,0,,NA,NA
93487,0.5,0,,NA,NA
93488,0.5,0,,NA,NA
93489,0.5,0,,NA,NA
93490,0.5,0,,NA,NA
93491,0.5,0,,NA,NA
93492,0.5,0,,NA,NA
93493,0.5,0,,NA,NA
93494,0.5,0,,NA,NA
93495,0.5,0,,NA,NA
93496,0.5,0,,NA,NA
93497,0.5,0,,NA,NA
93498,0.5,0,,NA,NA
93499,0.5,0,,NA,NA
93500,0.5,0,,NA,NA
93501,0.5,0,,NA,NA
93502,0.5,0,,NA,NA
93503,0.5,0,,NA,NA
93504,0.5,0,,NA,NA
93505,0.5,0,,NA,NA
93506,0.5,0,,NA,NA
93507,0.5,0,,NA,NA
93508,0.5,0,,NA,NA
93509,0.5,0,,NA,NA
93510,0.5,0,,NA,NA
93511,0.5,0,,NA,NA
93512,0.5,0,,NA,NA
93513,0.5,0,,NA,NA
93514,0.5,0,,NA,NA
93515,0.5,0,,NA,NA
93516,0.5,0,,NA,NA
93517,0.5,0,,NA,NA
93518,0.5,0,,NA,NA
93519,0.5,0,,NA,NA
93520,0.5,0,,NA,NA
93521,0.5,0,,NA,NA
93522,0.5,0,,NA,NA
93523,0.5,0,,NA,NA
93524,0.5,0,,NA,NA
93525,0.5,0,,NA,NA
93526,0.5,0,,NA,NA
93527,0.5,0,,NA,NA
93528,0.5,0,,NA,NA
93529,0.5,0,,NA,NA
93530,0.5,0,,NA,NA
93531,0.5,0,,NA,NA
93532,0.5,0,,NA,NA
93533,0.5,0,,NA,NA
93534,0.5,0,,NA,NA
93535,0.5,0,,NA,NA
93536,0.5,0,,NA,NA
93537,0.5,0,,NA,NA
93538,0.5,0,,NA,NA
93539,0.5,0,,NA,NA
93540,0.5,0,,NA,NA
93541,0.5,0,,NA,NA
93542,0.5,0,,NA,NA
93543,0.5,0,,NA,NA
93544,0.5,0,,NA,NA
93545,0.5,0,,NA,NA
93546,0.5,0,,NA,NA
93547,0.5,0,,NA,NA
93548,0.5,0,,NA,NA
93549,0.5,0,,NA,NA
93550,0.5,0,,NA,NA
93551,0.5,0,,NA,NA
93552,0.5,0,,NA,NA
93553,0.5,0,,NA,NA
93554,0.5,0,,NA,NA
93555,0.5,0,,NA,NA
93556,0.5,0,,NA,NA
93557,0.5,0,,NA,NA
93558,0.5,0,,NA,NA
93559,0.5,0,,NA,NA
93560,0.5,0,,NA,NA
93561,0.5,0,,NA,NA
93562,0.5,0,,NA,NA
93563,0.5,0,,NA,NA
93564,0.5,0,,NA,NA
93565,0.5,0,,NA,NA
93566,0.5,0,,NA,NA
93567,0.5,0,,NA,NA
93568,0.5,0,,NA,NA
93569,0.5,0,,NA,NA
93570,0.5,0,,NA,NA
93571,0.5,0,,NA,NA
93572,0.5,0,,NA,NA
93573,0.5,0,,NA,NA
93574,0.5,0,,NA,NA
93575,0.5,0,,NA,NA
93576,0.5,0,,NA,NA
93577,0.5,0,,NA,NA
93578,0.5,0,,NA,NA
93579,0.5,0,,NA,NA
93580,0.5,0,,NA,NA
93581,0.5,0,,NA,NA
93582,0.5,0,,NA,NA
93583,0.5,0,,NA,NA
93584,0.5,0,,NA,NA
93585,0.5,0,,NA,NA
93586,0.5,0,,NA,NA
93587,0.5,0,,NA,NA
93588,0.5,0,,NA,NA
93589,0.5,0,,NA,NA
93590,0.5,0,,NA,NA
93591,0.5,0,,NA,NA
93592,0.5,0,,NA,NA
93593,0.5,0,,NA,NA
93594,0.5,0,,NA,NA
93595,0.5,0,,NA,NA
93596,0.5,0,,NA,NA
93597,0.5,0,,NA,NA
93598,0.5,0,,NA,NA
93599,0.5,0,,NA,NA
93600,0.5,0,,NA,NA
93601,0.5,0,,NA,NA
93602,0.5,0,,NA,NA
93603,0.5,0,,NA,NA
93604,0.5,0,,NA,NA
93605,0.5,0,,NA,NA
93606,0.5,0,,NA,NA
93607,0.5,0,,NA,NA
93608,0.5,0,,NA,NA
93609,0.5,0,,NA,NA
93610,0.5,0,,NA,NA
93611,0.5,0,,NA,NA
93612,0.5,0,,NA,NA
93613,0.5,0,,NA,NA
93614,0.5,0,,NA,NA
93615,0.5,0,,NA,NA
93616,0.5,0,,NA,NA
93617,0.5,0,,NA,NA
93618,0.5,0,,NA,NA
93619,0.5,0,,NA,NA
93620,0.5,0,,NA,NA
93621,0.5,0,,NA,NA
93622,0.5,0,,NA,NA
93623,0.5,0,,NA,NA
93624,0.5,0,,NA,NA
93625,0.5,0,,NA,NA
93626,0.5,0,,NA,NA
93627,0.5,0,,NA,NA
93628,0.5,0,,NA,NA
93629,0.5,0,,NA,NA
93630,0.5,0,,NA,NA
93631,0.5,0,,NA,NA
93632,0.5,0,,NA,NA
93633,0.5,0,,NA,NA
93634,0.5,0,,NA,NA
93635,0.5,0,,NA,NA
93636,0.5,0,,NA,NA
93637,0.5,0,,NA,NA
93638,0.5,0,,NA,NA
93639,0.5,0,,NA,NA
93640,0.5,0,,NA,NA
93641,0.5,0,,NA,NA
93642,0.5,0,,NA,NA
93643,0.5,0,,NA,NA
93644,0.5,0,,NA,NA
93645,0.5,0,,NA,NA
93646,0.5,0,,NA,NA
93647,0.5,0,,NA,NA
93648,0.5,0,,NA,NA
93649,0.5,0,,NA,NA
93650,0.5,0,,NA,NA
93651,0.5,0,,NA,NA
93652,0.5,0,,NA,NA
93653,0.5,0,,NA,NA
93654,0.5,0,,NA,NA
93655,0.5,0,,NA,NA
93656,0.5,0,,NA,NA
93657,0.5,0,,NA,NA
93658,0.5,0,,NA,NA
93659,0.5,0,,NA,NA
93660,0.5,0,,NA,NA
93661,0.5,0,,NA,NA
93662,0.5,0,,NA,NA
93663,0.5,0,,NA,NA
93664,0.5,0,,NA,NA
93665,0.5,0,,NA,NA
93666,0.5,0,,NA,NA
93667,0.5,0,,NA,NA
93668,0.5,0,,NA,NA
93669,0.5,0,,NA,NA
93670,0.5,0,,NA,NA
93671,0.5,0,,NA,NA
93672,0.5,0,,NA,NA
93673,0.5,0,,NA,NA
93674,0.5,0,,NA,NA
93675,0.5,0,,NA,NA
93676,0.5,0,,NA,NA
93677,0.5,0,,NA,NA
93678,0.5,0,,NA,NA
93679,0.5,0,,NA,NA
93680,0.5,0,,NA,NA
93681,0.5,0,,NA,NA
93682,0.5,0,,NA,NA
93683,0.5,0,,NA,NA
93684,0.5,0,,NA,NA
93685,0.5,0,,NA,NA
93686,0.5,0,,NA,NA
93687,0.5,0,,NA,NA
93688,0.5,0,,NA,NA
93689,0.5,0,,NA,NA
93690,0.5,0,,NA,NA
93691,0.5,0,,NA,NA
93692,0.5,0,,NA,NA
93693,0.5,0,,NA,NA
93694,0.5,0,,NA,NA
93695,0.5,0,,NA,NA
93696,0.5,0,,NA,NA
93697,0.5,0,,NA,NA
93698,0.5,0,,NA,NA
93699,0.5,0,,NA,NA
93700,0.5,0,,NA,NA
93701,0.5,0,,NA,NA
93702,0.5,0,,NA,NA
93703,0.5,0,,NA,NA
93704,0.5,0,,NA,NA
93705,0.5,0,,NA,NA
93706,0.5,0,,NA,NA
93707,0.5,0,,NA,NA
93708,0.5,0,,NA,NA
93709,0.5,0,,NA,NA
93710,0.5,0,,NA,NA
93711,0.5,0,,NA,NA
93712,0.5,0,,NA,NA
93713,0.5,0,,NA,NA
93714,0.5,0,,NA,NA
93715,0.5,0,,NA,NA
93716,0.5,0,,NA,NA
93717,0.5,0,,NA,NA
93718,0.5,0,,NA,NA
93719,0.5,0,,NA,NA
93720,0.5,0,,NA,NA
93721,0.5,0,,NA,NA
93722,0.5,0,,NA,NA
93723,0.5,0,,NA,NA
93724,0.5,0,,NA,NA
93725,0.5,0,,NA,NA
93726,0.5,0,,NA,NA
93727,0.5,0,,NA,NA
93728,0.5,0,,NA,NA
93729,0.5,0,,NA,NA
93730,0.5,0,,NA,NA
93731,0.5,0,,NA,NA
93732,0.5,0,,NA,NA
93733,0.5,0,,NA,NA
93734,0.5,0,,NA,NA
93735,0.5,0,,NA,NA
93736,0.5,0,,NA,NA
93737,0.5,0,,NA,NA
93738,0.5,0,,NA,NA
93739,0.5,0,,NA,NA
93740,0.5,0,,NA,NA
93741,0.5,0,,NA,NA
93742,0.5,0,,NA,NA
93743,0.5,0,,NA,NA
93744,0.5,0,,NA,NA
93745,0.5,0,,NA,NA
93746,0.5,0,,NA,NA
93747,0.5,0,,NA,NA
93748,0.5,0,,NA,NA
93749,0.5,0,,NA,NA
93750,0.5,0,,NA,NA
93751,0.5,0,,NA,NA
93752,0.5,0,,NA,NA
93753,0.5,0,,NA,NA
93754,0.5,0,,NA,NA
93755,0.5,0,,NA,NA
93756,0.5,0,,NA,NA
93757,0.5,0,,NA,NA
93758,0.5,0,,NA,NA
93759,0.5,0,,NA,NA
93760,0.5,0,,NA,NA
93761,0.5,0,,NA,NA
93762,0.5,0,,NA,NA
93763,0.5,0,,NA,NA
93764,0.5,0,,NA,NA
93765,0.5,0,,NA,NA
93766,0.5,0,,NA,NA
93767,0.5,0,,NA,NA
93768,0.5,0,,NA,NA
93769,0.5,0,,NA,NA
93770,0.5,0,,NA,NA
93771,0.5,0,,NA,NA
93772,0.5,0,,NA,NA
93773,0.5,0,,NA,NA
93774,0.5,0,,NA,NA
93775,0.5,0,,NA,NA
93776,0.5,0,,NA,NA
93777,0.5,0,,NA,NA
93778,0.5,0,,NA,NA
93779,0.5,0,,NA,NA
93780,0.5,0,,NA,NA
93781,0.5,0,,NA,NA
93782,0.5,0,,NA,NA
93783,0.5,0,,NA,NA
93784,0.5,0,,NA,NA
93785,0.5,0,,NA,NA
93786,0.5,0,,NA,NA
93787,0.5,0,,NA,NA
93788,0.5,0,,NA,NA
93789,0.5,0,,NA,NA
93790,0.5,0,,NA,NA
93791,0.5,0,,NA,NA
93792,0.5,0,,NA,NA
93793,0.5,0,,NA,NA
93794,0.5,0,,NA,NA
93795,0.5,0,,NA,NA
93796,0.5,0,,NA,NA
93797,0.5,0,,NA,NA
93798,0.5,0,,NA,NA
93799,0.5,0,,NA,NA
93800,0.5,0,,NA,NA
93801,0.5,0,,NA,NA
93802,0.5,0,,NA,NA
93803,0.5,0,,NA,NA
93804,0.5,0,,NA,NA
93805,0.5,0,,NA,NA
93806,0.5,0,,NA,NA
93807,0.5,0,,NA,NA
93808,0.5,0,,NA,NA
93809,0.5,0,,NA,NA
93810,0.5,0,,NA,NA
93811,0.5,0,,NA,NA
93812,0.5,0,,NA,NA
93813,0.5,0,,NA,NA
93814,0.5,0,,NA,NA
93815,0.5,0,,NA,NA
93816,0.5,0,,NA,NA
93817,0.5,0,,NA,NA
93818,0.5,0,,NA,NA
93819,0.5,0,,NA,NA
93820,0.5,0,,NA,NA
93821,0.5,0,,NA,NA
93822,0.5,0,,NA,NA
93823,0.5,0,,NA,NA
93824,0.5,0,,NA,NA
93825,0.5,0,,NA,NA
93826,0.5,0,,NA,NA
93827,0.5,0,,NA,NA
93828,0.5,0,,NA,NA
93829,0.5,0,,NA,NA
93830,0.5,0,,NA,NA
93831,0.5,0,,NA,NA
93832,0.5,0,,NA,NA
93833,0.5,0,,NA,NA
93834,0.5,0,,NA,NA
93835,0.5,0,,NA,NA
93836,0.5,0,,NA,NA
93837,0.5,0,,NA,NA
93838,0.5,0,,NA,NA
93839,0.5,0,,NA,NA
93840,0.5,0,,NA,NA
93841,0.5,0,,NA,NA
93842,0.5,0,,NA,NA
93843,0.5,0,,NA,NA
93844,0.5,0,,NA,NA
93845,0.5,0,,NA,NA
93846,0.5,0,,NA,NA
93847,0.5,0,,NA,NA
93848,0.5,0,,NA,NA
93849,0.5,0,,NA,NA
93850,0.5,0,,NA,NA
93851,0.5,0,,NA,NA
93852,0.5,0,,NA,NA
93853,0.5,0,,NA,NA
93854,0.5,0,,NA,NA
93855,0.5,0,,NA,NA
93856,0.5,0,,NA,NA
93857,0.5,0,,NA,NA
93858,0.5,0,,NA,NA
93859,0.5,0,,NA,NA
93860,0.5,0,,NA,NA
93861,0.5,0,,NA,NA
93862,0.5,0,,NA,NA
93863,0.5,0,,NA,NA
93864,0.5,0,,NA,NA
93865,0.5,0,,NA,NA
93866,0.5,0,,NA,NA
93867,0.5,0,,NA,NA
93868,0.5,0,,NA,NA
93869,0.5,0,,NA,NA
93870,0.5,0,,NA,NA
93871,0.5,0,,NA,NA
93872,0.5,0,,NA,NA
93873,0.5,0,,NA,NA
93874,0.5,0,,NA,NA
93875,0.5,0,,NA,NA
93876,0.5,0,,NA,NA
93877,0.5,0,,NA,NA
93878,0.5,0,,NA,NA
93879,0.5,0,,NA,NA
93880,0.5,0,,NA,NA
93881,0.5,0,,NA,NA
93882,0.5,0,,NA,NA
93883,0.5,0,,NA,NA
93884,0.5,0,,NA,NA
93885,0.5,0,,NA,NA
93886,0.5,0,,NA,NA
93887,0.5,0,,NA,NA
93888,0.5,0,,NA,NA
93889,0.5,0,,NA,NA
93890,0.5,0,,NA,NA
93891,0.5,0,,NA,NA
93892,0.5,0,,NA,NA
93893,0.5,0,,NA,NA
93894,0.5,0,,NA,NA
93895,0.5,0,,NA,NA
93896,0.5,0,,NA,NA
93897,0.5,0,,NA,NA
93898,0.5,0,,NA,NA
93899,0.5,0,,NA,NA
93900,0.5,0,,NA,NA
93901,0.5,0,,NA,NA
93902,0.5,0,,NA,NA
93903,0.5,0,,NA,NA
93904,0.5,0,,NA,NA
93905,0.5,0,,NA,NA
93906,0.5,0,,NA,NA
93907,0.5,0,,NA,NA
93908,0.5,0,,NA,NA
93909,0.5,0,,NA,NA
93910,0.5,0,,NA,NA
93911,0.5,0,,NA,NA
93912,0.5,0,,NA,NA
93913,0.5,0,,NA,NA
93914,0.5,0,,NA,NA
93915,0.5,0,,NA,NA
93916,0.5,0,,NA,NA
93917,0.5,0,,NA,NA
93918,0.5,0,,NA,NA
93919,0.5,0,,NA,NA
93920,0.5,0,,NA,NA
93921,0.5,0,,NA,NA
93922,0.5,0,,NA,NA
93923,0.5,0,,NA,NA
93924,0.5,0,,NA,NA
93925,0.5,0,,NA,NA
93926,0.5,0,,NA,NA
93927,0.5,0,,NA,NA
93928,0.5,0,,NA,NA
93929,0.5,0,,NA,NA
93930,0.5,0,,NA,NA
93931,0.5,0,,NA,NA
93932,0.5,0,,NA,NA
93933,0.5,0,,NA,NA
93934,0.5,0,,NA,NA
93935,0.5,0,,NA,NA
93936,0.5,0,,NA,NA
93937,0.5,0,,NA,NA
93938,0.5,0,,NA,NA
93939,0.5,0,,NA,NA
93940,0.5,0,,NA,NA
93941,0.5,0,,NA,NA
93942,0.5,0,,NA,NA
93943,0.5,0,,NA,NA
93944,0.5,0,,NA,NA
93945,0.5,0,,NA,NA
93946,0.5,0,,NA,NA
93947,0.5,0,,NA,NA
93948,0.5,0,,NA,NA
93949,0.5,0,,NA,NA
93950,0.5,0,,NA,NA
93951,0.5,0,,NA,NA
93952,0.5,0,,NA,NA
93953,0.5,0,,NA,NA
93954,0.5,0,,NA,NA
93955,0.5,0,,NA,NA
93956,0.5,0,,NA,NA
93957,0.5,0,,NA,NA
93958,0.5,0,,NA,NA
93959,0.5,0,,NA,NA
93960,0.5,0,,NA,NA
93961,0.5,0,,NA,NA
93962,0.5,0,,NA,NA
93963,0.5,0,,NA,NA
93964,0.5,0,,NA,NA
93965,0.5,0,,NA,NA
93966,0.5,0,,NA,NA
93967,0.5,0,,NA,NA
93968,0.5,0,,NA,NA
93969,0.5,0,,NA,NA
93970,0.5,0,,NA,NA
93971,0.5,0,,NA,NA
93972,0.5,0,,NA,NA
93973,0.5,0,,NA,NA
93974,0.5,0,,NA,NA
93975,0.5,0,,NA,NA
93976,0.5,0,,NA,NA
93977,0.5,0,,NA,NA
93978,0.5,0,,NA,NA
93979,0.5,0,,NA,NA
93980,0.5,0,,NA,NA
93981,0.5,0,,NA,NA
93982,0.5,0,,NA,NA
93983,0.5,0,,NA,NA
93984,0.5,0,,NA,NA
93985,0.5,0,,NA,NA
93986,0.5,0,,NA,NA
93987,0.5,0,,NA,NA
93988,0.5,0,,NA,NA
93989,0.5,0,,NA,NA
93990,0.5,0,,NA,NA
93991,0.5,0,,NA,NA
93992,0.5,0,,NA,NA
93993,0.5,0,,NA,NA
93994,0.5,0,,NA,NA
93995,0.5,0,,NA,NA
93996,0.5,0,,NA,NA
93997,0.5,0,,NA,NA
93998,0.5,0,,NA,NA
93999,0.5,0,,NA,NA
94000,0.5,0,,NA,NA
94001,0.5,0,,NA,NA
94002,0.5,0,,NA,NA
94003,0.5,0,,NA,NA
94004,0.5,0,,NA,NA
94005,0.5,0,,NA,NA
94006,0.5,0,,NA,NA
94007,0.5,0,,NA,NA
94008,0.5,0,,NA,NA
94009,0.5,0,,NA,NA
94010,0.5,0,,NA,NA
94011,0.5,0,,NA,NA
94012,0.5,0,,NA,NA
94013,0.5,0,,NA,NA
94014,0.5,0,,NA,NA
94015,0.5,0,,NA,NA
94016,0.5,0,,NA,NA
94017,0.5,0,,NA,NA
94018,0.5,0,,NA,NA
94019,0.5,0,,NA,NA
94020,0.5,0,,NA,NA
94021,0.5,0,,NA,NA
94022,0.5,0,,NA,NA
94023,0.5,0,,NA,NA
94024,0.5,0,,NA,NA
94025,0.5,0,,NA,NA
94026,0.5,0,,NA,NA
94027,0.5,0,,NA,NA
94028,0.5,0,,NA,NA
94029,0.5,0,,NA,NA
94030,0.5,0,,NA,NA
94031,0.5,0,,NA,NA
94032,0.5,0,,NA,NA
94033,0.5,0,,NA,NA
94034,0.5,0,,NA,NA
94035,0.5,0,,NA,NA
94036,0.5,0,,NA,NA
94037,0.5,0,,NA,NA
94038,0.5,0,,NA,NA
94039,0.5,0,,NA,NA
94040,0.5,0,,NA,NA
94041,0.5,0,,NA,NA
94042,0.5,0,,NA,NA
94043,0.5,0,,NA,NA
94044,0.5,0,,NA,NA
94045,0.5,0,,NA,NA
94046,0.5,0,,NA,NA
94047,0.5,0,,NA,NA
94048,0.5,0,,NA,NA
94049,0.5,0,,NA,NA
94050,0.5,0,,NA,NA
94051,0.5,0,,NA,NA
94052,0.5,0,,NA,NA
94053,0.5,0,,NA,NA
94054,0.5,0,,NA,NA
94055,0.5,0,,NA,NA
94056,0.5,0,,NA,NA
94057,0.5,0,,NA,NA
94058,0.5,0,,NA,NA
94059,0.5,0,,NA,NA
94060,0.5,0,,NA,NA
94061,0.5,0,,NA,NA
94062,0.5,0,,NA,NA
94063,0.5,0,,NA,NA
94064,0.5,0,,NA,NA
94065,0.5,0,,NA,NA
94066,0.5,0,,NA,NA
94067,0.5,0,,NA,NA
94068,0.5,0,,NA,NA
94069,0.5,0,,NA,NA
94070,0.5,0,,NA,NA
94071,0.5,0,,NA,NA
94072,0.5,0,,NA,NA
94073,0.5,0,,NA,NA
94074,0.5,0,,NA,NA
94075,0.5,0,,NA,NA
94076,0.5,0,,NA,NA
94077,0.5,0,,NA,NA
94078,0.5,0,,NA,NA
94079,0.5,0,,NA,NA
94080,0.5,0,,NA,NA
94081,0.5,0,,NA,NA
94082,0.5,0,,NA,NA
94083,0.5,0,,NA,NA
94084,0.5,0,,NA,NA
94085,0.5,0,,NA,NA
94086,0.5,0,,NA,NA
94087,0.5,0,,NA,NA
94088,0.5,0,,NA,NA
94089,0.5,0,,NA,NA
94090,0.5,0,,NA,NA
94091,0.5,0,,NA,NA
94092,0.5,0,,NA,NA
94093,0.5,0,,NA,NA
94094,0.5,0,,NA,NA
94095,0.5,0,,NA,NA
94096,0.5,0,,NA,NA
94097,0.5,0,,NA,NA
94098,0.5,0,,NA,NA
94099,0.5,0,,NA,NA
94100,0.5,0,,NA,NA
94101,0.5,0,,NA,NA
94102,0.5,0,,NA,NA
94103,0.5,0,,NA,NA
94104,0.5,0,,NA,NA
94105,0.5,0,,NA,NA
94106,0.5,0,,NA,NA
94107,0.5,0,,NA,NA
94108,0.5,0,,NA,NA
94109,0.5,0,,NA,NA
94110,0.5,0,,NA,NA
94111,0.5,0,,NA,NA
94112,0.5,0,,NA,NA
94113,0.5,0,,NA,NA
94114,0.5,0,,NA,NA
94115,0.5,0,,NA,NA
94116,0.5,0,,NA,NA
94117,0.5,0,,NA,NA
94118,0.5,0,,NA,NA
94119,0.5,0,,NA,NA
94120,0.5,0,,NA,NA
94121,0.5,0,,NA,NA
94122,0.5,0,,NA,NA
94123,0.5,0,,NA,NA
94124,0.5,0,,NA,NA
94125,0.5,0,,NA,NA
94126,0.5,0,,NA,NA
94127,0.5,0,,NA,NA
94128,0.5,0,,NA,NA
94129,0.5,0,,NA,NA
94130,0.5,0,,NA,NA
94131,0.5,0,,NA,NA
94132,0.5,0,,NA,NA
94133,0.5,0,,NA,NA
94134,0.5,0,,NA,NA
94135,0.5,0,,NA,NA
94136,0.5,0,,NA,NA
94137,0.5,0,,NA,NA
94138,0.5,0,,NA,NA
94139,0.5,0,,NA,NA
94140,0.5,0,,NA,NA
94141,0.5,0,,NA,NA
94142,0.5,0,,NA,NA
94143,0.5,0,,NA,NA
94144,0.5,0,,NA,NA
94145,0.5,0,,NA,NA
94146,0.5,0,,NA,NA
94147,0.5,0,,NA,NA
94148,0.5,0,,NA,NA
94149,0.5,0,,NA,NA
94150,0.5,0,,NA,NA
94151,0.5,0,,NA,NA
94152,0.5,0,,NA,NA
94153,0.5,0,,NA,NA
94154,0.5,0,,NA,NA
94155,0.5,0,,NA,NA
94156,0.5,0,,NA,NA
94157,0.5,0,,NA,NA
94158,0.5,0,,NA,NA
94159,0.5,0,,NA,NA
94160,0.5,0,,NA,NA
94161,0.5,0,,NA,NA
94162,0.5,0,,NA,NA
94163,0.5,0,,NA,NA
94164,0.5,0,,NA,NA
94165,0.5,0,,NA,NA
94166,0.5,0,,NA,NA
94167,0.5,0,,NA,NA
94168,0.5,0,,NA,NA
94169,0.5,0,,NA,NA
94170,0.5,0,,NA,NA
94171,0.5,0,,NA,NA
94172,0.5,0,,NA,NA
94173,0.5,0,,NA,NA
94174,0.5,0,,NA,NA
94175,0.5,0,,NA,NA
94176,0.5,0,,NA,NA
94177,0.5,0,,NA,NA
94178,0.5,0,,NA,NA
94179,0.5,0,,NA,NA
94180,0.5,0,,NA,NA
94181,0.5,0,,NA,NA
94182,0.5,0,,NA,NA
94183,0.5,0,,NA,NA
94184,0.5,0,,NA,NA
94185,0.5,0,,NA,NA
94186,0.5,0,,NA,NA
94187,0.5,0,,NA,NA
94188,0.5,0,,NA,NA
94189,0.5,0,,NA,NA
94190,0.5,0,,NA,NA
94191,0.5,0,,NA,NA
94192,0.5,0,,NA,NA
94193,0.5,0,,NA,NA
94194,0.5,0,,NA,NA
94195,0.5,0,,NA,NA
94196,0.5,0,,NA,NA
94197,0.5,0,,NA,NA
94198,0.5,0,,NA,NA
94199,0.5,0,,NA,NA
94200,0.5,0,,NA,NA
94201,0.5,0,,NA,NA
94202,0.5,0,,NA,NA
94203,0.5,0,,NA,NA
94204,0.5,0,,NA,NA
94205,0.5,0,,NA,NA
94206,0.5,0,,NA,NA
94207,0.5,0,,NA,NA
94208,0.5,0,,NA,NA
94209,0.5,0,,NA,NA
94210,0.5,0,,NA,NA
94211,0.5,0,,NA,NA
94212,0.5,0,,NA,NA
94213,0.5,0,,NA,NA
94214,0.5,0,,NA,NA
94215,0.5,0,,NA,NA
94216,0.5,0,,NA,NA
94217,0.5,0,,NA,NA
94218,0.5,0,,NA,NA
94219,0.5,0,,NA,NA
94220,0.5,0,,NA,NA
94221,0.5,0,,NA,NA
94222,0.5,0,,NA,NA
94223,0.5,0,,NA,NA
94224,0.5,0,,NA,NA
94225,0.5,0,,NA,NA
94226,0.5,0,,NA,NA
94227,0.5,0,,NA,NA
94228,0.5,0,,NA,NA
94229,0.5,0,,NA,NA
94230,0.5,0,,NA,NA
94231,0.5,0,,NA,NA
94232,0.5,0,,NA,NA
94233,0.5,0,,NA,NA
94234,0.5,0,,NA,NA
94235,0.5,0,,NA,NA
94236,0.5,0,,NA,NA
94237,0.5,0,,NA,NA
94238,0.5,0,,NA,NA
94239,0.5,0,,NA,NA
94240,0.5,0,,NA,NA
94241,0.5,0,,NA,NA
94242,0.5,0,,NA,NA
94243,0.5,0,,NA,NA
94244,0.5,0,,NA,NA
94245,0.5,0,,NA,NA
94246,0.5,0,,NA,NA
94247,0.5,0,,NA,NA
94248,0.5,0,,NA,NA
